project name,compile,flaky tests,total tests,successful tests,failed tests,errored tests,skipped tests,time (minutes)
github.com/spring-cloud/spring-cloud-config:spring-cloud-config-dependencies,T,0,0,0,0,0,0,6
github.com/spring-cloud/spring-cloud-config:spring-cloud-config,T,0,0,0,0,0,0,6
github.com/spring-cloud/spring-cloud-config:spring-cloud-config-client,T,0,171,167,0,0,4,35
github.com/spring-cloud/spring-cloud-config:spring-cloud-config-server,T,55,791,783,0,0,8,174
github.com/spring-cloud/spring-cloud-config:spring-cloud-config-monitor,T,0,42,42,0,0,0,177
github.com/spring-cloud/spring-cloud-config:spring-cloud-config-sample,T,3,11,11,0,0,0,197
github.com/spring-cloud/spring-cloud-config:spring-cloud-starter-config,T,0,0,0,0,0,0,198
github.com/spring-cloud/spring-cloud-config:spring-cloud-config-client-tls-tests,T,0,16,16,0,0,0,217
github.com/spring-cloud/spring-cloud-config:spring-cloud-config-docs,T,0,0,0,0,0,0,218
github.com/exchange-core/exchange-core:exchange-core,T,error,0,0,0,0,0,1
github.com/yaphone/itchat4j:itchat4j,T,0,0,0,0,0,0,4
github.com/cym1102/nginxWebUI:nginxWebUI,T,0,1,0,0,0,1,5
github.com/tdunning/t-digest:t-digest-parent,T,0,0,0,0,0,0,2
github.com/tdunning/t-digest:t-digest,T,0,0,0,0,0,0,9
github.com/apache/servicecomb-java-chassis:java-chassis,T,0,0,0,0,0,0,9
github.com/apache/servicecomb-java-chassis:java-chassis-dependencies-parent,T,0,0,0,0,0,0,9
github.com/apache/servicecomb-java-chassis:java-chassis-bom,T,0,0,0,0,0,0,10
github.com/apache/servicecomb-java-chassis:java-chassis-dependencies,T,0,0,0,0,0,0,11
github.com/apache/servicecomb-java-chassis:java-chassis-parent,T,0,0,0,0,0,0,12
github.com/apache/servicecomb-java-chassis:java-chassis-parents,T,0,0,0,0,0,0,13
github.com/apache/servicecomb-java-chassis:foundations,T,0,0,0,0,0,0,14
github.com/apache/servicecomb-java-chassis:foundation-spi,T,0,7,5,0,0,2,16
github.com/apache/servicecomb-java-chassis:foundation-test-scaffolding,T,0,0,0,0,0,0,17
github.com/apache/servicecomb-java-chassis:foundation-common,T,0,142,126,0,0,16,21
github.com/apache/servicecomb-java-chassis:foundation-config,T,0,53,53,0,0,0,25
github.com/apache/servicecomb-java-chassis:foundation-ssl,T,0,45,45,0,0,0,30
github.com/apache/servicecomb-java-chassis:foundation-vertx,T,0,302,302,0,0,0,49
github.com/apache/servicecomb-java-chassis:swagger,T,0,0,0,0,0,0,50
github.com/apache/servicecomb-java-chassis:swagger-generator,T,0,0,0,0,0,0,51
github.com/apache/servicecomb-java-chassis:swagger-generator-core,T,3,50,50,0,0,0,57
github.com/apache/servicecomb-java-chassis:swagger-generator-jaxrs,T,3,10,10,0,0,0,60
github.com/apache/servicecomb-java-chassis:swagger-generator-springmvc,T,10,24,24,0,0,0,64
github.com/apache/servicecomb-java-chassis:swagger-invocation,T,0,0,0,0,0,0,65
github.com/apache/servicecomb-java-chassis:swagger-invocation-core,T,1,139,139,0,0,0,70
github.com/apache/servicecomb-java-chassis:foundation-registry,T,0,38,38,0,0,0,76
github.com/apache/servicecomb-java-chassis:servicecomb-governance,T,0,86,86,0,0,0,82
github.com/apache/servicecomb-java-chassis:java-chassis-core,T,3,125,125,0,0,0,93
github.com/apache/servicecomb-java-chassis:foundation-protobuf,T,1,150,150,0,0,0,98
github.com/apache/servicecomb-java-chassis:common,T,0,0,0,0,0,0,98
github.com/apache/servicecomb-java-chassis:common-protobuf,T,4,27,27,0,0,0,105
github.com/apache/servicecomb-java-chassis:service-registry-parent,T,0,0,0,0,0,0,106
github.com/apache/servicecomb-java-chassis:registry-local,T,0,0,0,0,0,0,107
github.com/apache/servicecomb-java-chassis:common-rest,T,1,218,218,0,0,0,118
github.com/apache/servicecomb-java-chassis:transports,T,0,0,0,0,0,0,119
github.com/apache/servicecomb-java-chassis:transport-common,T,0,4,4,0,0,0,122
github.com/apache/servicecomb-java-chassis:transport-rest,T,0,0,0,0,0,0,123
github.com/apache/servicecomb-java-chassis:transport-rest-client,T,0,0,0,0,0,0,124
github.com/apache/servicecomb-java-chassis:common-access-log,T,0,143,143,0,0,0,128
github.com/apache/servicecomb-java-chassis:foundation-metrics,T,1,33,33,0,0,0,131
github.com/apache/servicecomb-java-chassis:handlers,T,0,0,0,0,0,0,132
github.com/apache/servicecomb-java-chassis:handler-tracing-zipkin,T,0,2,2,0,0,0,134
github.com/apache/servicecomb-java-chassis:handler-flowcontrol-qps,T,0,7,7,0,0,0,137
github.com/apache/servicecomb-java-chassis:handler-loadbalance,T,0,40,39,1,0,0,143
github.com/apache/servicecomb-java-chassis:handler-fault-injection,T,0,10,10,0,0,0,145
github.com/apache/servicecomb-java-chassis:handler-publickey-auth,T,0,14,14,0,0,0,150
github.com/apache/servicecomb-java-chassis:handler-router,T,0,0,0,0,0,0,151
github.com/apache/servicecomb-java-chassis:handler-governance,T,0,0,0,0,0,0,152
github.com/apache/servicecomb-java-chassis:providers,T,0,0,0,0,0,0,153
github.com/apache/servicecomb-java-chassis:provider-rest-common,T,0,25,25,0,0,0,157
github.com/apache/servicecomb-java-chassis:swagger-invocation-jaxrs,T,0,7,7,0,0,0,160
github.com/apache/servicecomb-java-chassis:provider-jaxrs,T,0,0,0,0,0,0,161
github.com/apache/servicecomb-java-chassis:provider-pojo,T,0,18,18,0,0,0,164
github.com/apache/servicecomb-java-chassis:swagger-invocation-springmvc,T,0,20,20,0,0,0,169
github.com/apache/servicecomb-java-chassis:provider-springmvc,T,0,69,69,0,0,0,174
github.com/apache/servicecomb-java-chassis:transport-highway,T,1,24,24,0,0,0,181
github.com/apache/servicecomb-java-chassis:clients,T,0,0,0,0,0,0,182
github.com/apache/servicecomb-java-chassis:http-client-common,T,0,14,14,0,0,0,184
github.com/apache/servicecomb-java-chassis:service-center-client,T,0,19,19,0,0,0,187
github.com/apache/servicecomb-java-chassis:registry-service-center,T,0,0,0,0,0,0,188
github.com/apache/servicecomb-java-chassis:transport-rest-vertx,T,0,21,21,0,0,0,193
github.com/apache/servicecomb-java-chassis:transport-rest-servlet,T,0,29,29,0,0,0,197
github.com/apache/servicecomb-java-chassis:swagger-generator-spring-data,T,1,2,2,0,0,0,199
github.com/apache/servicecomb-java-chassis:swagger-invocation-validator,T,0,2,2,0,0,0,200
github.com/apache/servicecomb-java-chassis:registry-lightweight,T,2,9,9,0,0,0,203
github.com/apache/servicecomb-java-chassis:registry-zero-config,T,0,0,0,0,0,0,204
github.com/apache/servicecomb-java-chassis:registry-nacos,T,0,0,0,0,0,0,205
github.com/apache/servicecomb-java-chassis:tracing,T,0,0,0,0,0,0,206
github.com/apache/servicecomb-java-chassis:tracing-common,T,0,0,0,0,0,0,207
github.com/apache/servicecomb-java-chassis:tracing-zipkin,T,0,5,5,0,0,0,210
github.com/apache/servicecomb-java-chassis:edge,T,0,0,0,0,0,0,211
github.com/apache/servicecomb-java-chassis:edge-core,T,0,3,3,0,0,0,215
github.com/apache/servicecomb-java-chassis:metrics,T,0,0,0,0,0,0,216
github.com/apache/servicecomb-java-chassis:metrics-core,T,2,34,34,0,0,0,222
github.com/apache/servicecomb-java-chassis:metrics-integration,T,0,0,0,0,0,0,223
github.com/apache/servicecomb-java-chassis:metrics-prometheus,T,0,4,4,0,0,0,225
github.com/apache/servicecomb-java-chassis:dynamic-config,T,0,0,0,0,0,0,226
github.com/apache/servicecomb-java-chassis:config-apollo,T,0,2,2,0,0,0,228
github.com/apache/servicecomb-java-chassis:config-clients-common,T,0,0,0,0,0,0,229
github.com/apache/servicecomb-java-chassis:config-center-client,T,0,0,0,0,0,0,230
github.com/apache/servicecomb-java-chassis:config-cc,T,0,4,4,0,0,0,232
github.com/apache/servicecomb-java-chassis:config-nacos,T,0,0,0,0,0,0,233
github.com/apache/servicecomb-java-chassis:config-kie-client,T,0,3,3,0,0,0,235
github.com/apache/servicecomb-java-chassis:config-kie,T,0,0,0,0,0,0,236
github.com/apache/servicecomb-java-chassis:java-chassis-spring-boot,T,0,0,0,0,0,0,237
github.com/apache/servicecomb-java-chassis:java-chassis-spring-boot-starters,T,0,0,0,0,0,0,238
github.com/apache/servicecomb-java-chassis:java-chassis-spring-boot-starter-servlet,T,0,0,0,0,0,0,239
github.com/apache/servicecomb-java-chassis:java-chassis-spring-boot-starter-standalone,T,0,0,0,0,0,0,240
github.com/apache/servicecomb-java-chassis:solutions,T,0,0,0,0,0,0,240
github.com/apache/servicecomb-java-chassis:solution-basic,T,0,5,5,0,0,0,243
github.com/apache/servicecomb-java-chassis:dashboard-client,T,0,2,2,0,0,0,244
github.com/apache/servicecomb-java-chassis:huawei-cloud,T,0,0,0,0,0,0,245
github.com/apache/servicecomb-java-chassis:servicestage,T,0,3,3,0,0,0,248
github.com/apache/servicecomb-java-chassis:dashboard,T,0,1,1,0,0,0,249
github.com/apache/servicecomb-java-chassis:darklaunch,T,0,0,0,0,0,0,250
github.com/openjdk/jmh:jmh-parent,T,0,0,0,0,0,0,8
github.com/openjdk/jmh:jmh-core,T,0,393,393,0,0,0,11
github.com/openjdk/jmh:jmh-generator-annprocess,T,0,0,0,0,0,0,11
github.com/openjdk/jmh:jmh-core-it,T,13,359,357,2,0,0,216
github.com/openjdk/jmh:jmh-generator-reflection,T,0,0,0,0,0,0,217
github.com/openjdk/jmh:jmh-generator-asm,T,0,0,0,0,0,0,218
github.com/openjdk/jmh:jmh-core-ct,T,0,281,281,0,0,0,243
github.com/openjdk/jmh:jmh-core-benchmarks,T,0,0,0,0,0,0,244
github.com/openjdk/jmh:jmh-samples,T,0,0,0,0,0,0,245
github.com/openjdk/jmh:jmh-generator-bytecode,T,0,0,0,0,0,0,246
github.com/openjdk/jmh:jmh-archetypes,T,0,0,0,0,0,0,247
github.com/openjdk/jmh:jmh-java-benchmark-archetype,T,0,0,0,0,0,0,248
github.com/openjdk/jmh:jmh-scala-benchmark-archetype,T,0,0,0,0,0,0,250
github.com/openjdk/jmh:jmh-groovy-benchmark-archetype,T,0,0,0,0,0,0,251
github.com/openjdk/jmh:jmh-kotlin-benchmark-archetype,T,0,0,0,0,0,0,251
github.com/apache/tinkerpop:tinkerpop,T,0,0,0,0,0,0,152
github.com/apache/tinkerpop:gremlin-language,T,0,2301,2253,0,0,48,158
github.com/apache/tinkerpop:gremlin-shaded,T,0,0,0,0,0,0,160
github.com/apache/tinkerpop:gremlin-core,T,46,4157,4118,0,0,39,198
github.com/apache/tinkerpop:gremlin-annotations,T,0,5,5,0,0,0,203
github.com/apache/tinkerpop:gremlin-test,T,0,2,1,0,0,1,205
github.com/apache/tinkerpop:tinkergraph-gremlin,T,164,12730,12446,0,0,284,344
github.com/apache/tinkerpop:gremlin-groovy,T,29,3003,2997,0,0,6,427
github.com/apache/tinkerpop:gremlin-util,T,38,566,530,0,0,36,431
github.com/apache/tinkerpop:gremlin-tools,T,0,0,0,0,0,0,432
github.com/apache/tinkerpop:gremlin-socket-server,T,0,0,0,0,0,0,433
github.com/apache/tinkerpop:gremlin-driver,T,0,82,82,0,0,0,437
github.com/apache/tinkerpop:gremlin-server,T,63,6957,6902,0,0,55,503
github.com/apache/tinkerpop:gremlin-javascript,T,0,0,0,0,0,0,508
github.com/apache/tinkerpop:gremlin-python,T,0,0,0,0,0,0,508
github.com/apache/tinkerpop:gremlin-dotnet,T,0,0,0,0,0,0,508
github.com/apache/tinkerpop:gremlin-dotnet-source,T,0,0,0,0,0,0,509
github.com/apache/tinkerpop:gremlin-dotnet-tests,T,0,0,0,0,0,0,510
github.com/apache/tinkerpop:gremlin-go,T,0,0,0,0,0,0,510
github.com/apache/tinkerpop:hadoop-gremlin,T,0,931,146,0,0,785,538
github.com/apache/tinkerpop:spark-gremlin,T,1,42,42,0,0,0,604
github.com/apache/tinkerpop:neo4j-gremlin,T,0,0,0,0,0,0,604
github.com/apache/tinkerpop:sparql-gremlin,T,0,16,16,0,0,0,605
github.com/apache/tinkerpop:gremlin-console,T,0,21,21,0,0,0,620
github.com/apache/tinkerpop:gremlin-archetype,T,0,0,0,0,0,0,620
github.com/apache/tinkerpop:gremlin-archetype-tinkergraph,T,0,0,0,0,0,0,621
github.com/apache/tinkerpop:gremlin-archetype-server,T,0,0,0,0,0,0,622
github.com/apache/tinkerpop:gremlin-archetype-dsl,T,0,0,0,0,0,0,623
github.com/apache/tinkerpop:gremlin-benchmark,T,0,0,0,0,0,0,624
github.com/apache/tinkerpop:gremlin-coverage,T,0,0,0,0,0,0,626
github.com/apache/tinkerpop:gremlint,T,0,0,0,0,0,0,631
github.com/quarkusio/quarkus-quickstarts:amazon-dynamodb-quickstart,T,0,2,2,0,0,0,48
github.com/quarkusio/quarkus-quickstarts:amazon-kms-quickstart,T,0,2,2,0,0,0,58
github.com/quarkusio/quarkus-quickstarts:amazon-s3-quickstart,T,0,2,2,0,0,0,70
github.com/quarkusio/quarkus-quickstarts:amazon-ses-quickstart,T,0,2,2,0,0,0,79
github.com/quarkusio/quarkus-quickstarts:amazon-sns-quickstart,T,0,2,2,0,0,0,89
github.com/quarkusio/quarkus-quickstarts:amazon-sqs-quickstart,T,0,2,2,0,0,0,96
github.com/quarkusio/quarkus-quickstarts:amazon-ssm-quickstart,T,0,2,2,0,0,0,105
github.com/quarkusio/quarkus-quickstarts:amqp-quickstart-producer,T,0,1,1,0,0,0,114
github.com/quarkusio/quarkus-quickstarts:amqp-quickstart-processor,T,0,1,1,0,0,0,121
github.com/quarkusio/quarkus-quickstarts:amqp-quickstart,T,0,0,0,0,0,0,122
github.com/quarkusio/quarkus-quickstarts:awt-graphics-rest-quickstart,T,0,2,2,0,0,0,124
github.com/quarkusio/quarkus-quickstarts:cache-quickstart,T,0,1,1,0,0,0,128
github.com/quarkusio/quarkus-quickstarts:config-quickstart,T,0,1,1,0,0,0,131
github.com/quarkusio/quarkus-quickstarts:context-propagation-quickstart,T,0,1,0,0,1,0,140
github.com/quarkusio/quarkus-quickstarts:elasticsearch-quickstart,T,0,2,2,0,0,0,150
github.com/quarkusio/quarkus-quickstarts:funqy-http-quickstart,T,0,4,4,0,0,0,153
github.com/quarkusio/quarkus-quickstarts:funqy-amazon-lambda-quickstart,T,0,1,1,0,0,0,154
github.com/quarkusio/quarkus-quickstarts:funqy-amazon-lambda-http-quickstart,T,0,4,4,0,0,0,157
github.com/quarkusio/quarkus-quickstarts:funqy-knative-events-quickstart,T,0,3,3,0,0,0,160
github.com/quarkusio/quarkus-quickstarts:funqy-google-cloud-functions-quickstart,T,0,0,0,0,0,0,160
github.com/quarkusio/quarkus-quickstarts:funqy-google-cloud-functions-http-quickstart,T,0,4,4,0,0,0,163
github.com/quarkusio/quarkus-quickstarts:funqy-quickstart-projects,T,0,0,0,0,0,0,163
github.com/quarkusio/quarkus-quickstarts:getting-started,T,0,2,2,0,0,0,166
github.com/quarkusio/quarkus-quickstarts:getting-started-async,T,0,2,2,0,0,0,168
github.com/quarkusio/quarkus-quickstarts:getting-started-reactive,T,0,3,3,0,0,0,171
github.com/quarkusio/quarkus-quickstarts:getting-started-reactive-rest,T,0,1,1,0,0,0,175
github.com/quarkusio/quarkus-quickstarts:getting-started-knative,T,0,2,2,0,0,0,177
github.com/quarkusio/quarkus-quickstarts:getting-started-testing,T,0,4,4,0,0,0,180
github.com/quarkusio/quarkus-quickstarts:getting-started-command-mode,T,0,0,0,0,0,0,180
github.com/quarkusio/quarkus-quickstarts:code-with-quarkus,T,0,1,1,0,0,0,185
github.com/quarkusio/quarkus-quickstarts:google-cloud-functions-quickstart,T,0,0,0,0,0,0,185
github.com/quarkusio/quarkus-quickstarts:google-cloud-functions-http-quickstart,T,0,1,1,0,0,0,188
github.com/quarkusio/quarkus-quickstarts:hibernate-orm-quickstart,T,0,1,1,0,0,0,192
github.com/quarkusio/quarkus-quickstarts:hibernate-reactive-quickstart,T,0,4,4,0,0,0,197
github.com/quarkusio/quarkus-quickstarts:hibernate-reactive-stateless-quickstart,T,0,3,3,0,0,0,201
github.com/quarkusio/quarkus-quickstarts:hibernate-reactive-routes-quickstart,T,0,1,1,0,0,0,206
github.com/quarkusio/quarkus-quickstarts:grpc-plain-text-quickstart,T,0,4,4,0,0,0,209
github.com/quarkusio/quarkus-quickstarts:grpc-tls-quickstart,T,0,4,4,0,0,0,213
github.com/quarkusio/quarkus-quickstarts:hibernate-orm-panache-quickstart,T,0,2,2,0,0,0,217
github.com/quarkusio/quarkus-quickstarts:hibernate-orm-panache-kotlin-quickstart,T,0,1,1,0,0,0,223
github.com/quarkusio/quarkus-quickstarts:hibernate-reactive-panache-quickstart,T,0,3,3,0,0,0,228
github.com/quarkusio/quarkus-quickstarts:hibernate-orm-multi-tenancy-quickstart,T,0,2,2,0,0,0,232
github.com/quarkusio/quarkus-quickstarts:hibernate-search-orm-elasticsearch-quickstart,T,0,1,1,0,0,0,242
github.com/quarkusio/quarkus-quickstarts:hibernate-orm-rest-data-panache-quickstart,T,0,16,16,0,0,0,248
github.com/quarkusio/quarkus-quickstarts:infinispan-client-quickstart,T,1,1,1,0,0,0,253
github.com/quarkusio/quarkus-quickstarts:jms-quickstart,T,0,0,0,0,0,0,254
github.com/quarkusio/quarkus-quickstarts:kafka-quickstart,T,0,0,0,0,0,0,254
github.com/quarkusio/quarkus-quickstarts:kafka-quickstart-producer,T,0,1,0,0,1,0,262
github.com/quarkusio/quarkus-quickstarts:kafka-quickstart-processor,T,0,1,0,0,1,0,270
github.com/quarkusio/quarkus-quickstarts:kafka-avro-schema-quickstart,T,0,1,0,0,1,0,279
github.com/quarkusio/quarkus-quickstarts:kafka-bare-quickstart,T,0,2,0,0,1,1,287
github.com/quarkusio/quarkus-quickstarts:kafka-streams-quickstart,T,0,0,0,0,0,0,287
github.com/quarkusio/quarkus-quickstarts:kafka-streams-quickstart-producer,T,0,0,0,0,0,0,288
github.com/quarkusio/quarkus-quickstarts:kafka-streams-quickstart-aggregator,T,0,2,0,0,1,1,296
github.com/quarkusio/quarkus-quickstarts:optaplanner-quickstart,T,0,14,14,0,0,0,303
github.com/quarkusio/quarkus-quickstarts:lifecycle-quickstart,T,0,0,0,0,0,0,303
github.com/quarkusio/quarkus-quickstarts:micrometer-quickstart,T,0,3,3,0,0,0,306
github.com/quarkusio/quarkus-quickstarts:microprofile-fault-tolerance-quickstart,T,0,4,4,0,0,0,309
github.com/quarkusio/quarkus-quickstarts:microprofile-graphql-quickstart,T,0,5,5,0,0,0,313
github.com/quarkusio/quarkus-quickstarts:microprofile-graphql-client-quickstart,T,0,2,2,0,0,0,316
github.com/quarkusio/quarkus-quickstarts:microprofile-health-quickstart,T,0,1,1,0,0,0,318
github.com/quarkusio/quarkus-quickstarts:microprofile-metrics-quickstart,T,0,1,1,0,0,0,321
github.com/quarkusio/quarkus-quickstarts:mongodb-quickstart,T,0,3,3,0,0,0,327
github.com/quarkusio/quarkus-quickstarts:mongodb-panache-quickstart,T,0,2,2,0,0,0,331
github.com/quarkusio/quarkus-quickstarts:mqtt-quickstart,T,0,2,2,0,0,0,336
github.com/quarkusio/quarkus-quickstarts:openapi-swaggerui-quickstart,T,0,4,4,0,0,0,339
github.com/quarkusio/quarkus-quickstarts:opentracing-quickstart,T,0,1,1,0,0,0,342
github.com/quarkusio/quarkus-quickstarts:opentelemetry-quickstart,T,0,2,2,0,0,0,345
github.com/quarkusio/quarkus-quickstarts:pulsar-quickstart-producer,T,0,1,1,0,0,0,353
github.com/quarkusio/quarkus-quickstarts:pulsar-quickstart-processor,T,0,0,0,0,0,0,354
github.com/quarkusio/quarkus-quickstarts:pulsar-quickstart,T,0,0,0,0,0,0,355
github.com/quarkusio/quarkus-quickstarts:quartz-quickstart,T,0,1,1,0,0,0,360
github.com/quarkusio/quarkus-quickstarts:qute-quickstart,T,0,2,2,0,0,0,363
github.com/quarkusio/quarkus-quickstarts:rabbitmq-quickstart-producer,T,0,1,1,0,0,0,368
github.com/quarkusio/quarkus-quickstarts:rabbitmq-quickstart-processor,T,0,1,1,0,0,0,372
github.com/quarkusio/quarkus-quickstarts:rabbitmq-quickstart,T,0,0,0,0,0,0,373
github.com/quarkusio/quarkus-quickstarts:rest-client-reactive-quickstart,T,0,3,3,0,0,0,377
github.com/quarkusio/quarkus-quickstarts:reactive-routes-quickstart,T,0,2,2,0,0,0,379
github.com/quarkusio/quarkus-quickstarts:quickstart-projects,T,0,0,0,0,0,0,379
github.com/quarkusio/quarkus-quickstarts:reactive-messaging-http-quickstart,T,0,1,1,0,0,0,383
github.com/quarkusio/quarkus-quickstarts:reactive-messaging-websockets-quickstart,T,0,1,1,0,0,0,386
github.com/quarkusio/quarkus-quickstarts:redis-quickstart,T,0,1,1,0,0,0,390
github.com/quarkusio/quarkus-quickstarts:rest-client-quickstart,T,0,3,3,0,0,0,394
github.com/quarkusio/quarkus-quickstarts:rest-client-multipart-quickstart,T,0,1,1,0,0,0,397
github.com/quarkusio/quarkus-quickstarts:rest-json-quickstart,T,0,3,3,0,0,0,400
github.com/quarkusio/quarkus-quickstarts:scheduler-quickstart,T,0,1,1,0,0,0,402
github.com/quarkusio/quarkus-quickstarts:security-jdbc-quickstart,T,0,5,5,0,0,0,407
github.com/quarkusio/quarkus-quickstarts:security-jpa-quickstart,T,0,5,5,0,0,0,411
github.com/quarkusio/quarkus-quickstarts:security-jpa-reactive-quickstart,T,0,6,6,0,0,0,416
github.com/quarkusio/quarkus-quickstarts:security-jwt-quickstart,T,0,9,9,0,0,0,419
github.com/quarkusio/quarkus-quickstarts:security-keycloak-authorization-quickstart,T,0,3,0,0,1,2,423
github.com/quarkusio/quarkus-quickstarts:security-ldap-quickstart,T,0,5,5,0,0,0,426
github.com/quarkusio/quarkus-quickstarts:security-oauth2-quickstart,T,0,2,2,0,0,0,429
github.com/quarkusio/quarkus-quickstarts:security-openid-connect-quickstart,T,0,2,0,0,1,1,433
github.com/quarkusio/quarkus-quickstarts:security-openid-connect-client-quickstart,T,0,3,0,0,1,2,436
github.com/quarkusio/quarkus-quickstarts:security-openid-connect-web-authentication-quickstart,T,0,3,0,0,1,2,439
github.com/quarkusio/quarkus-quickstarts:security-openid-connect-multi-tenancy-quickstart,T,0,4,0,0,1,3,443
github.com/quarkusio/quarkus-quickstarts:security-webauthn-quickstart,T,0,2,2,0,0,0,448
github.com/quarkusio/quarkus-quickstarts:software-transactional-memory-quickstart,T,0,2,2,0,0,0,451
github.com/quarkusio/quarkus-quickstarts:spring-di-quickstart,T,0,1,1,0,0,0,454
github.com/quarkusio/quarkus-quickstarts:spring-web-quickstart,T,0,1,1,0,0,0,457
github.com/quarkusio/quarkus-quickstarts:spring-data-jpa-quickstart,T,0,2,2,0,0,0,461
github.com/quarkusio/quarkus-quickstarts:spring-security-quickstart,T,0,2,2,0,0,0,465
github.com/quarkusio/quarkus-quickstarts:spring-scheduled-quickstart,T,0,1,1,0,0,0,467
github.com/quarkusio/quarkus-quickstarts:spring-boot-properties-quickstart,T,0,1,1,0,0,0,470
github.com/quarkusio/quarkus-quickstarts:spring-data-rest-quickstart,T,0,1,1,0,0,0,475
github.com/quarkusio/quarkus-quickstarts:stork-quickstart,T,0,1,0,0,1,0,479
github.com/quarkusio/quarkus-quickstarts:stork-kubernetes-quickstart,T,0,1,0,0,1,0,483
github.com/quarkusio/quarkus-quickstarts:stork-dns-quickstart,T,0,1,0,0,1,0,486
github.com/quarkusio/quarkus-quickstarts:tests-with-coverage-quickstart,T,0,1,1,0,0,0,487
github.com/quarkusio/quarkus-quickstarts:tika-quickstart,T,0,2,2,0,0,0,490
github.com/quarkusio/quarkus-quickstarts:validation-quickstart,T,0,9,9,0,0,0,493
